frame_number,timestamp,similarity,match_image_path
600,0:00:20,0.9872567057609558,WhatsApp_Video_2025-10-28_at_18_F600_21b8c427.jpg
600,0:00:20,0.9872567057609558,WhatsApp_Video_2025-10-28_at_18_F600_6cb40a49.jpg
610,0:00:20,0.9844999313354492,WhatsApp_Video_2025-10-28_at_18_F610_6ca01a92.jpg
610,0:00:20,0.9844999313354492,WhatsApp_Video_2025-10-28_at_18_F610_267e8d56.jpg
620,0:00:21,0.9863425493240356,WhatsApp_Video_2025-10-28_at_18_F620_3591c2d9.jpg
620,0:00:21,0.9863425493240356,WhatsApp_Video_2025-10-28_at_18_F620_cb6bbb1d.jpg
630,0:00:21,0.927259087562561,WhatsApp_Video_2025-10-28_at_18_F630_47ae744a.jpg
630,0:00:21,0.927259087562561,WhatsApp_Video_2025-10-28_at_18_F630_45956216.jpg
640,0:00:21,0.7918363809585571,WhatsApp_Video_2025-10-28_at_18_F640_2f846245.jpg
640,0:00:21,0.7918363809585571,WhatsApp_Video_2025-10-28_at_18_F640_e7f3af2f.jpg
650,0:00:22,0.729304313659668,WhatsApp_Video_2025-10-28_at_18_F650_71e7d567.jpg
650,0:00:22,0.729304313659668,WhatsApp_Video_2025-10-28_at_18_F650_daffb4c9.jpg
660,0:00:22,0.7890591621398926,WhatsApp_Video_2025-10-28_at_18_F660_856ebc9d.jpg
660,0:00:22,0.7890591621398926,WhatsApp_Video_2025-10-28_at_18_F660_cc803128.jpg
